spec	formula	smiles	inchikey	spec_file	precursor_type	collision_energy
spec_000123	C12H18Br2N2O	CC(C)(C)NCC(C1=CC(=C(C(=C1)Br)N)Br)O	XGPFKIAOVSGRSY-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000123.ms	[M+H]+	180.0 eV
spec_000124	C12H18Br2N2O	CC(C)(C)NCC(C1=CC(=C(C(=C1)Br)N)Br)O	XGPFKIAOVSGRSY-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000124.ms	[M+H]+	200.0 eV
spec_000125	C19H22F2N4O3	CC1CN(CC(N1)C)C2=C(C(=C3C(=C2F)N(C=C(C3=O)C(=O)O)C4CC4)N)F	DZZWHBIBMUVIIW-DTORHVGOSA-N	../data/antibio/spec_files/spec_000125.ms	[M+H]+	40.0 eV
spec_000126	C19H22F2N4O3	CC1CN(CC(N1)C)C2=C(C(=C3C(=C2F)N(C=C(C3=O)C(=O)O)C4CC4)N)F	DZZWHBIBMUVIIW-DTORHVGOSA-N	../data/antibio/spec_files/spec_000126.ms	[M+H]+	50.0 eV
spec_000127	C19H22F2N4O3	CC1CN(CC(N1)C)C2=C(C(=C3C(=C2F)N(C=C(C3=O)C(=O)O)C4CC4)N)F	DZZWHBIBMUVIIW-DTORHVGOSA-N	../data/antibio/spec_files/spec_000127.ms	[M+H]+	60.0 eV
spec_000128	C19H22F2N4O3	CC1CN(CC(N1)C)C2=C(C(=C3C(=C2F)N(C=C(C3=O)C(=O)O)C4CC4)N)F	DZZWHBIBMUVIIW-DTORHVGOSA-N	../data/antibio/spec_files/spec_000128.ms	[M+H]+	70.0 eV
spec_000129	C19H22F2N4O3	CC1CN(CC(N1)C)C2=C(C(=C3C(=C2F)N(C=C(C3=O)C(=O)O)C4CC4)N)F	DZZWHBIBMUVIIW-DTORHVGOSA-N	../data/antibio/spec_files/spec_000129.ms	[M+H]+	80.0 eV
spec_000130	C19H22F2N4O3	CC1CN(CC(N1)C)C2=C(C(=C3C(=C2F)N(C=C(C3=O)C(=O)O)C4CC4)N)F	DZZWHBIBMUVIIW-DTORHVGOSA-N	../data/antibio/spec_files/spec_000130.ms	[M+H]+	90.0 eV
spec_000131	C19H22F2N4O3	CC1CN(CC(N1)C)C2=C(C(=C3C(=C2F)N(C=C(C3=O)C(=O)O)C4CC4)N)F	DZZWHBIBMUVIIW-DTORHVGOSA-N	../data/antibio/spec_files/spec_000131.ms	[M+H]+	100.0 eV
spec_000132	C19H22F2N4O3	CC1CN(CC(N1)C)C2=C(C(=C3C(=C2F)N(C=C(C3=O)C(=O)O)C4CC4)N)F	DZZWHBIBMUVIIW-DTORHVGOSA-N	../data/antibio/spec_files/spec_000132.ms	[M+H]+	120.0 eV
spec_000133	C19H22F2N4O3	CC1CN(CC(N1)C)C2=C(C(=C3C(=C2F)N(C=C(C3=O)C(=O)O)C4CC4)N)F	DZZWHBIBMUVIIW-DTORHVGOSA-N	../data/antibio/spec_files/spec_000133.ms	[M+H]+	140.0 eV
spec_000134	C19H22F2N4O3	CC1CN(CC(N1)C)C2=C(C(=C3C(=C2F)N(C=C(C3=O)C(=O)O)C4CC4)N)F	DZZWHBIBMUVIIW-DTORHVGOSA-N	../data/antibio/spec_files/spec_000134.ms	[M+H]+	160.0 eV
spec_000135	C19H22F2N4O3	CC1CN(CC(N1)C)C2=C(C(=C3C(=C2F)N(C=C(C3=O)C(=O)O)C4CC4)N)F	DZZWHBIBMUVIIW-DTORHVGOSA-N	../data/antibio/spec_files/spec_000135.ms	[M+H]+	180.0 eV
spec_000136	C19H22F2N4O3	CC1CN(CC(N1)C)C2=C(C(=C3C(=C2F)N(C=C(C3=O)C(=O)O)C4CC4)N)F	DZZWHBIBMUVIIW-DTORHVGOSA-N	../data/antibio/spec_files/spec_000136.ms	[M+H]+	200.0 eV
spec_000137	C21H24FN3O4	COC1=C2C(=CC(=C1N3CC4CCCNC4C3)F)C(=O)C(=CN2C5CC5)C(=O)O	FABPRXSRWADJSP-MEDUHNTESA-N	../data/antibio/spec_files/spec_000137.ms	[M+H]+	60.0 eV
spec_000138	C21H24FN3O4	COC1=C2C(=CC(=C1N3CC4CCCNC4C3)F)C(=O)C(=CN2C5CC5)C(=O)O	FABPRXSRWADJSP-MEDUHNTESA-N	../data/antibio/spec_files/spec_000138.ms	[M+H]+	70.0 eV
spec_000139	C21H24FN3O4	COC1=C2C(=CC(=C1N3CC4CCCNC4C3)F)C(=O)C(=CN2C5CC5)C(=O)O	FABPRXSRWADJSP-MEDUHNTESA-N	../data/antibio/spec_files/spec_000139.ms	[M+H]+	80.0 eV
spec_000140	C21H24FN3O4	COC1=C2C(=CC(=C1N3CC4CCCNC4C3)F)C(=O)C(=CN2C5CC5)C(=O)O	FABPRXSRWADJSP-MEDUHNTESA-N	../data/antibio/spec_files/spec_000140.ms	[M+H]+	90.0 eV
spec_000141	C21H24FN3O4	COC1=C2C(=CC(=C1N3CC4CCCNC4C3)F)C(=O)C(=CN2C5CC5)C(=O)O	FABPRXSRWADJSP-MEDUHNTESA-N	../data/antibio/spec_files/spec_000141.ms	[M+H]+	100.0 eV
spec_000142	C21H24FN3O4	COC1=C2C(=CC(=C1N3CC4CCCNC4C3)F)C(=O)C(=CN2C5CC5)C(=O)O	FABPRXSRWADJSP-MEDUHNTESA-N	../data/antibio/spec_files/spec_000142.ms	[M+H]+	120.0 eV
spec_000143	C21H24FN3O4	COC1=C2C(=CC(=C1N3CC4CCCNC4C3)F)C(=O)C(=CN2C5CC5)C(=O)O	FABPRXSRWADJSP-MEDUHNTESA-N	../data/antibio/spec_files/spec_000143.ms	[M+H]+	140.0 eV
spec_000144	C21H24FN3O4	COC1=C2C(=CC(=C1N3CC4CCCNC4C3)F)C(=O)C(=CN2C5CC5)C(=O)O	FABPRXSRWADJSP-MEDUHNTESA-N	../data/antibio/spec_files/spec_000144.ms	[M+H]+	160.0 eV
spec_000145	C21H24FN3O4	COC1=C2C(=CC(=C1N3CC4CCCNC4C3)F)C(=O)C(=CN2C5CC5)C(=O)O	FABPRXSRWADJSP-MEDUHNTESA-N	../data/antibio/spec_files/spec_000145.ms	[M+H]+	180.0 eV
spec_000146	C21H24FN3O4	COC1=C2C(=CC(=C1N3CC4CCCNC4C3)F)C(=O)C(=CN2C5CC5)C(=O)O	FABPRXSRWADJSP-MEDUHNTESA-N	../data/antibio/spec_files/spec_000146.ms	[M+H]+	200.0 eV
spec_000147	C18H29NO3	CC(C)NCC(COC1=CC=C(C=C1)CCOCC2CC2)O	NWIUTZDMDHAVTP-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000147.ms	[M+H]+	50.0 eV
spec_000148	C18H29NO3	CC(C)NCC(COC1=CC=C(C=C1)CCOCC2CC2)O	NWIUTZDMDHAVTP-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000148.ms	[M+H]+	60.0 eV
spec_000149	C18H29NO3	CC(C)NCC(COC1=CC=C(C=C1)CCOCC2CC2)O	NWIUTZDMDHAVTP-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000149.ms	[M+H]+	70.0 eV
spec_000150	C18H29NO3	CC(C)NCC(COC1=CC=C(C=C1)CCOCC2CC2)O	NWIUTZDMDHAVTP-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000150.ms	[M+H]+	80.0 eV
spec_000151	C18H29NO3	CC(C)NCC(COC1=CC=C(C=C1)CCOCC2CC2)O	NWIUTZDMDHAVTP-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000151.ms	[M+H]+	90.0 eV
spec_000152	C18H29NO3	CC(C)NCC(COC1=CC=C(C=C1)CCOCC2CC2)O	NWIUTZDMDHAVTP-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000152.ms	[M+H]+	100.0 eV
spec_000153	C18H29NO3	CC(C)NCC(COC1=CC=C(C=C1)CCOCC2CC2)O	NWIUTZDMDHAVTP-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000153.ms	[M+H]+	120.0 eV
spec_000154	C18H29NO3	CC(C)NCC(COC1=CC=C(C=C1)CCOCC2CC2)O	NWIUTZDMDHAVTP-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000154.ms	[M+H]+	140.0 eV
spec_000155	C18H29NO3	CC(C)NCC(COC1=CC=C(C=C1)CCOCC2CC2)O	NWIUTZDMDHAVTP-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000155.ms	[M+H]+	160.0 eV
spec_000156	C18H29NO3	CC(C)NCC(COC1=CC=C(C=C1)CCOCC2CC2)O	NWIUTZDMDHAVTP-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000156.ms	[M+H]+	180.0 eV
spec_000157	C18H29NO3	CC(C)NCC(COC1=CC=C(C=C1)CCOCC2CC2)O	NWIUTZDMDHAVTP-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000157.ms	[M+H]+	200.0 eV
spec_000158	C14H12N6O6	Unknown	Unknown	../data/antibio/spec_files/spec_000158.ms	[M+H]+	40.0 eV
spec_000159	C14H12N6O6	Unknown	Unknown	../data/antibio/spec_files/spec_000159.ms	[M+H]+	50.0 eV
spec_000160	C14H12N6O6	Unknown	Unknown	../data/antibio/spec_files/spec_000160.ms	[M+H]+	60.0 eV
spec_000161	C14H12N6O6	Unknown	Unknown	../data/antibio/spec_files/spec_000161.ms	[M+H]+	70.0 eV
spec_000162	C14H12N6O6	Unknown	Unknown	../data/antibio/spec_files/spec_000162.ms	[M+H]+	80.0 eV
spec_000163	C14H12N6O6	Unknown	Unknown	../data/antibio/spec_files/spec_000163.ms	[M+H]+	90.0 eV
spec_000164	C14H12N6O6	Unknown	Unknown	../data/antibio/spec_files/spec_000164.ms	[M+H]+	100.0 eV
spec_000165	C14H12N6O6	Unknown	Unknown	../data/antibio/spec_files/spec_000165.ms	[M+H]+	120.0 eV
spec_000166	C14H12N6O6	Unknown	Unknown	../data/antibio/spec_files/spec_000166.ms	[M+H]+	140.0 eV
spec_000167	C14H12N6O6	Unknown	Unknown	../data/antibio/spec_files/spec_000167.ms	[M+H]+	160.0 eV
spec_000168	C14H12N6O6	Unknown	Unknown	../data/antibio/spec_files/spec_000168.ms	[M+H]+	180.0 eV
spec_000169	C14H12N6O6	Unknown	Unknown	../data/antibio/spec_files/spec_000169.ms	[M+H]+	200.0 eV
spec_000170	C18H33ClN2O5S	Unknown	Unknown	../data/antibio/spec_files/spec_000170.ms	[M+H]+	30.0 eV
spec_000171	C18H33ClN2O5S	Unknown	Unknown	../data/antibio/spec_files/spec_000171.ms	[M+H]+	40.0 eV
spec_000172	C18H33ClN2O5S	Unknown	Unknown	../data/antibio/spec_files/spec_000172.ms	[M+H]+	50.0 eV
spec_000173	C18H33ClN2O5S	Unknown	Unknown	../data/antibio/spec_files/spec_000173.ms	[M+H]+	60.0 eV
spec_000174	C18H33ClN2O5S	Unknown	Unknown	../data/antibio/spec_files/spec_000174.ms	[M+H]+	70.0 eV
spec_000175	C18H33ClN2O5S	Unknown	Unknown	../data/antibio/spec_files/spec_000175.ms	[M+H]+	80.0 eV
spec_000176	C24H31N5O3	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)C(=O)CN4CCCCC4)OCC)C	SOYQUYOYQKGWNR-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000176.ms	[M+H]+	50.0 eV
spec_000177	C24H31N5O3	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)C(=O)CN4CCCCC4)OCC)C	SOYQUYOYQKGWNR-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000177.ms	[M+H]+	60.0 eV
spec_000178	C24H31N5O3	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)C(=O)CN4CCCCC4)OCC)C	SOYQUYOYQKGWNR-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000178.ms	[M+H]+	70.0 eV
spec_000179	C24H31N5O3	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)C(=O)CN4CCCCC4)OCC)C	SOYQUYOYQKGWNR-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000179.ms	[M+H]+	80.0 eV
spec_000180	C24H31N5O3	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)C(=O)CN4CCCCC4)OCC)C	SOYQUYOYQKGWNR-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000180.ms	[M+H]+	90.0 eV
spec_000181	C24H31N5O3	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)C(=O)CN4CCCCC4)OCC)C	SOYQUYOYQKGWNR-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000181.ms	[M+H]+	100.0 eV
spec_000182	C24H31N5O3	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)C(=O)CN4CCCCC4)OCC)C	SOYQUYOYQKGWNR-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000182.ms	[M+H]+	120.0 eV
spec_000183	C24H31N5O3	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)C(=O)CN4CCCCC4)OCC)C	SOYQUYOYQKGWNR-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000183.ms	[M+H]+	140.0 eV
spec_000184	C24H31N5O3	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)C(=O)CN4CCCCC4)OCC)C	SOYQUYOYQKGWNR-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000184.ms	[M+H]+	160.0 eV
spec_000185	C24H31N5O3	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)C(=O)CN4CCCCC4)OCC)C	SOYQUYOYQKGWNR-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000185.ms	[M+H]+	180.0 eV
spec_000186	C24H31N5O3	CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)C(=O)CN4CCCCC4)OCC)C	SOYQUYOYQKGWNR-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000186.ms	[M+H]+	200.0 eV
spec_000187	C15H14N4O2S	C1=CC=C(C=C1)N2C(=CC=N2)NS(=O)(=O)C3=CC=C(C=C3)N	QWCJHSGMANYXCW-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000187.ms	[M+H]+	50.0 eV
spec_000188	C15H14N4O2S	C1=CC=C(C=C1)N2C(=CC=N2)NS(=O)(=O)C3=CC=C(C=C3)N	QWCJHSGMANYXCW-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000188.ms	[M+H]+	60.0 eV
spec_000189	C15H14N4O2S	C1=CC=C(C=C1)N2C(=CC=N2)NS(=O)(=O)C3=CC=C(C=C3)N	QWCJHSGMANYXCW-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000189.ms	[M+H]+	70.0 eV
spec_000190	C15H14N4O2S	C1=CC=C(C=C1)N2C(=CC=N2)NS(=O)(=O)C3=CC=C(C=C3)N	QWCJHSGMANYXCW-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000190.ms	[M+H]+	80.0 eV
spec_000191	C15H14N4O2S	C1=CC=C(C=C1)N2C(=CC=N2)NS(=O)(=O)C3=CC=C(C=C3)N	QWCJHSGMANYXCW-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000191.ms	[M+H]+	90.0 eV
spec_000192	C15H14N4O2S	C1=CC=C(C=C1)N2C(=CC=N2)NS(=O)(=O)C3=CC=C(C=C3)N	QWCJHSGMANYXCW-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000192.ms	[M+H]+	100.0 eV
spec_000193	C15H14N4O2S	C1=CC=C(C=C1)N2C(=CC=N2)NS(=O)(=O)C3=CC=C(C=C3)N	QWCJHSGMANYXCW-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000193.ms	[M+H]+	120.0 eV
spec_000194	C15H14N4O2S	C1=CC=C(C=C1)N2C(=CC=N2)NS(=O)(=O)C3=CC=C(C=C3)N	QWCJHSGMANYXCW-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000194.ms	[M+H]+	140.0 eV
spec_000195	C15H14N4O2S	C1=CC=C(C=C1)N2C(=CC=N2)NS(=O)(=O)C3=CC=C(C=C3)N	QWCJHSGMANYXCW-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000195.ms	[M+H]+	160.0 eV
spec_000196	C15H14N4O2S	C1=CC=C(C=C1)N2C(=CC=N2)NS(=O)(=O)C3=CC=C(C=C3)N	QWCJHSGMANYXCW-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000196.ms	[M+H]+	180.0 eV
spec_000197	C15H14N4O2S	C1=CC=C(C=C1)N2C(=CC=N2)NS(=O)(=O)C3=CC=C(C=C3)N	QWCJHSGMANYXCW-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000197.ms	[M+H]+	200.0 eV
spec_000198	C18H19N3O3S	CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3	YASAKCUCGLMORW-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000198.ms	[M+H]+	40.0 eV
spec_000199	C18H19N3O3S	CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3	YASAKCUCGLMORW-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000199.ms	[M+H]+	50.0 eV
spec_000200	C18H19N3O3S	CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3	YASAKCUCGLMORW-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000200.ms	[M+H]+	60.0 eV
spec_000201	C18H19N3O3S	CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3	YASAKCUCGLMORW-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000201.ms	[M+H]+	70.0 eV
spec_000202	C18H19N3O3S	CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3	YASAKCUCGLMORW-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000202.ms	[M+H]+	80.0 eV
spec_000203	C18H19N3O3S	CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3	YASAKCUCGLMORW-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000203.ms	[M+H]+	90.0 eV
spec_000204	C18H19N3O3S	CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3	YASAKCUCGLMORW-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000204.ms	[M+H]+	100.0 eV
spec_000205	C18H19N3O3S	CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3	YASAKCUCGLMORW-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000205.ms	[M+H]+	120.0 eV
spec_000206	C18H19N3O3S	CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3	YASAKCUCGLMORW-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000206.ms	[M+H]+	140.0 eV
spec_000207	C18H19N3O3S	CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3	YASAKCUCGLMORW-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000207.ms	[M+H]+	160.0 eV
spec_000208	C18H19N3O3S	CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3	YASAKCUCGLMORW-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000208.ms	[M+H]+	180.0 eV
spec_000209	C18H19N3O3S	CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3	YASAKCUCGLMORW-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000209.ms	[M+H]+	200.0 eV
spec_000210	C21H21N	CN1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1	JJCFRYNCJDLXIK-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000210.ms	[M+H]+	60.0 eV
spec_000211	C21H21N	CN1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1	JJCFRYNCJDLXIK-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000211.ms	[M+H]+	70.0 eV
spec_000212	C21H21N	CN1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1	JJCFRYNCJDLXIK-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000212.ms	[M+H]+	80.0 eV
spec_000213	C21H21N	CN1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1	JJCFRYNCJDLXIK-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000213.ms	[M+H]+	90.0 eV
spec_000214	C21H21N	CN1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1	JJCFRYNCJDLXIK-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000214.ms	[M+H]+	100.0 eV
spec_000215	C21H21N	CN1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1	JJCFRYNCJDLXIK-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000215.ms	[M+H]+	120.0 eV
spec_000216	C21H21N	CN1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1	JJCFRYNCJDLXIK-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000216.ms	[M+H]+	140.0 eV
spec_000217	C21H21N	CN1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1	JJCFRYNCJDLXIK-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000217.ms	[M+H]+	160.0 eV
spec_000218	C21H21N	CN1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1	JJCFRYNCJDLXIK-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000218.ms	[M+H]+	180.0 eV
spec_000219	C21H21N	CN1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1	JJCFRYNCJDLXIK-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000219.ms	[M+H]+	200.0 eV
spec_000220	C46H77NO17	Unknown	Unknown	../data/antibio/spec_files/spec_000220.ms	[M+H]+	30.0 eV
spec_000221	C9H15NO3S	CC(CS)C(=O)N1CCCC1C(=O)O	FAKRSMQSSFJEIM-RQJHMYQMSA-N	../data/antibio/spec_files/spec_000221.ms	[M-H]-	20.0 eV
spec_000222	C9H15NO3S	CC(CS)C(=O)N1CCCC1C(=O)O	FAKRSMQSSFJEIM-RQJHMYQMSA-N	../data/antibio/spec_files/spec_000222.ms	[M-H]-	30.0 eV
spec_000223	C9H15NO3S	CC(CS)C(=O)N1CCCC1C(=O)O	FAKRSMQSSFJEIM-RQJHMYQMSA-N	../data/antibio/spec_files/spec_000223.ms	[M-H]-	40.0 eV
spec_000224	C9H15NO3S	CC(CS)C(=O)N1CCCC1C(=O)O	FAKRSMQSSFJEIM-RQJHMYQMSA-N	../data/antibio/spec_files/spec_000224.ms	[M-H]-	50.0 eV
spec_000225	C9H15NO3S	CC(CS)C(=O)N1CCCC1C(=O)O	FAKRSMQSSFJEIM-RQJHMYQMSA-N	../data/antibio/spec_files/spec_000225.ms	[M-H]-	55.0 eV
spec_000226	C9H15NO3S	CC(CS)C(=O)N1CCCC1C(=O)O	FAKRSMQSSFJEIM-RQJHMYQMSA-N	../data/antibio/spec_files/spec_000226.ms	[M-H]-	60.0 eV
spec_000227	C9H15NO3S	CC(CS)C(=O)N1CCCC1C(=O)O	FAKRSMQSSFJEIM-RQJHMYQMSA-N	../data/antibio/spec_files/spec_000227.ms	[M-H]-	70.0 eV
spec_000228	C9H15NO3S	CC(CS)C(=O)N1CCCC1C(=O)O	FAKRSMQSSFJEIM-RQJHMYQMSA-N	../data/antibio/spec_files/spec_000228.ms	[M-H]-	80.0 eV
spec_000229	C9H15NO3S	CC(CS)C(=O)N1CCCC1C(=O)O	FAKRSMQSSFJEIM-RQJHMYQMSA-N	../data/antibio/spec_files/spec_000229.ms	[M-H]-	90.0 eV
spec_000230	C9H15NO3S	CC(CS)C(=O)N1CCCC1C(=O)O	FAKRSMQSSFJEIM-RQJHMYQMSA-N	../data/antibio/spec_files/spec_000230.ms	[M-H]-	100.0 eV
spec_000231	C9H15NO3S	CC(CS)C(=O)N1CCCC1C(=O)O	FAKRSMQSSFJEIM-RQJHMYQMSA-N	../data/antibio/spec_files/spec_000231.ms	[M-H]-	120.0 eV
spec_000232	C9H15NO3S	CC(CS)C(=O)N1CCCC1C(=O)O	FAKRSMQSSFJEIM-RQJHMYQMSA-N	../data/antibio/spec_files/spec_000232.ms	[M-H]-	140.0 eV
spec_000233	C9H15NO3S	CC(CS)C(=O)N1CCCC1C(=O)O	FAKRSMQSSFJEIM-RQJHMYQMSA-N	../data/antibio/spec_files/spec_000233.ms	[M-H]-	160.0 eV
spec_000234	C9H15NO3S	CC(CS)C(=O)N1CCCC1C(=O)O	FAKRSMQSSFJEIM-RQJHMYQMSA-N	../data/antibio/spec_files/spec_000234.ms	[M-H]-	180.0 eV
spec_000235	C9H15NO3S	CC(CS)C(=O)N1CCCC1C(=O)O	FAKRSMQSSFJEIM-RQJHMYQMSA-N	../data/antibio/spec_files/spec_000235.ms	[M-H]-	200.0 eV
spec_000236	C66H103N17O16S	Unknown	Unknown	../data/antibio/spec_files/spec_000236.ms	[M-H]-	40.0 eV
spec_000237	C66H103N17O16S	Unknown	Unknown	../data/antibio/spec_files/spec_000237.ms	[M-H]-	50.0 eV
spec_000238	C66H103N17O16S	Unknown	Unknown	../data/antibio/spec_files/spec_000238.ms	[M-H]-	60.0 eV
spec_000239	C66H103N17O16S	Unknown	Unknown	../data/antibio/spec_files/spec_000239.ms	[M-H]-	70.0 eV
spec_000240	C66H103N17O16S	Unknown	Unknown	../data/antibio/spec_files/spec_000240.ms	[M-H]-	80.0 eV
spec_000241	C66H103N17O16S	Unknown	Unknown	../data/antibio/spec_files/spec_000241.ms	[M-H]-	90.0 eV
spec_000242	C66H103N17O16S	Unknown	Unknown	../data/antibio/spec_files/spec_000242.ms	[M-H]-	100.0 eV
spec_000243	C66H103N17O16S	Unknown	Unknown	../data/antibio/spec_files/spec_000243.ms	[M-H]-	120.0 eV
spec_000244	C66H103N17O16S	Unknown	Unknown	../data/antibio/spec_files/spec_000244.ms	[M-H]-	140.0 eV
spec_000245	C66H103N17O16S	Unknown	Unknown	../data/antibio/spec_files/spec_000245.ms	[M-H]-	160.0 eV
spec_000246	C66H103N17O16S	Unknown	Unknown	../data/antibio/spec_files/spec_000246.ms	[M-H]-	180.0 eV
spec_000247	C66H103N17O16S	Unknown	Unknown	../data/antibio/spec_files/spec_000247.ms	[M-H]-	200.0 eV
spec_000248	C13H11NO5	CCN1C=C(C(=O)C2=CC3=C(C=C21)OCO3)C(=O)O	KYGZCKSPAKDVKC-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000248.ms	[M+H]+	80.0 eV
spec_000249	C13H11NO5	CCN1C=C(C(=O)C2=CC3=C(C=C21)OCO3)C(=O)O	KYGZCKSPAKDVKC-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000249.ms	[M+H]+	90.0 eV
spec_000250	C13H11NO5	CCN1C=C(C(=O)C2=CC3=C(C=C21)OCO3)C(=O)O	KYGZCKSPAKDVKC-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000250.ms	[M+H]+	100.0 eV
spec_000251	C13H11NO5	CCN1C=C(C(=O)C2=CC3=C(C=C21)OCO3)C(=O)O	KYGZCKSPAKDVKC-UHFFFAOYSA-N	../data/antibio/spec_files/spec_000251.ms	[M+H]+	120.0 eV
